pt_GeV,eta,phi_rad,m_GeV
0.014903536,0.87268853,0.24863698,0.15165941
0.08255534,0.3571222,0.7276579,0.026058374
0.018809566,0.8355242,0.42248398,0.07729254
0.071316816,0.5852677,0.5296652,0.070697784
0.08400096,0.50082016,0.59160185,0.06065786
0.00993384,0.9300608,0.181988,0.09930871
0.019555436,0.8127165,0.21759158,0.2746633
0.077612914,0.3712803,0.74217844,0.021676112
0.017514661,0.8460699,0.22261137,0.2010393
0.078763984,0.40694007,0.6122596,0.048651297
0.019937199,0.7852563,0.2640447,0.31194803
0.08940152,0.35935867,0.7154715,0.028682996
0.117986925,0.40172333,0.8202738,0.026597453
0.021359941,0.89427805,0.22801256,0.21474034
0.016668048,0.8358728,0.21441308,0.18351494
0.018692996,0.8797021,0.20889589,0.18199022
0.0137705915,0.87543213,0.1867776,0.18570091
0.028694319,0.82005775,0.30867815,0.1745847
0.007853541,0.9188321,0.18931243,0.073814146
0.011026132,0.90155673,0.21441834,0.07393157
0.016390253,0.8660892,0.20865387,0.20868723
0.042885467,0.77328753,0.5196825,0.06460157
0.03884057,0.6809062,0.36357817,0.08455692
0.1136291,0.55838716,0.67361236,0.042866644
0.010344209,0.9140774,0.20437591,0.16728358
0.09440308,0.5978123,0.692511,0.04659623
0.08510142,0.49703118,0.55976325,0.069456175
0.061247464,0.30420226,0.95566976,0.0027980527
0.0787502,0.36524537,0.8514834,0.013674182
0.081242494,0.35460666,0.8020938,0.018468237
0.023423659,0.7905528,0.28903708,0.24297327
0.01488085,0.860711,0.23429888,0.1565369
0.015236111,0.8797137,0.18877421,0.1994289
0.017859641,0.9043347,0.20434497,0.15491709
0.07076608,0.37761268,0.6344708,0.03589033
0.11179494,0.497675,0.65973604,0.05936012
0.06308153,0.30540565,0.96598905,0.0017846429
0.020995356,0.7994162,0.2430029,0.19798116
0.007913616,0.9432535,0.16364886,0.08139572
0.012354787,0.92847663,0.19140005,0.15824027
0.022195699,0.8350859,0.28652266,0.09995563
0.012026452,0.88598156,0.21316549,0.13065065
0.08890395,0.42860487,0.6937973,0.06439198
0.029217327,0.81167907,0.36737558,0.07597667
0.007985781,0.9275677,0.18829809,0.09692795
0.009771772,0.904184,0.19036424,0.084557176
0.014942944,0.8797897,0.2075379,0.18907696
0.07467549,0.40679705,0.7681446,0.031735692
0.07663773,0.33882782,0.8460849,0.011376411
0.016296912,0.8512963,0.24452277,0.17124997
0.12350406,0.50586164,0.7136755,0.047993474
0.019673442,0.7684411,0.24024156,0.22429398
0.0074047004,0.9374174,0.16667333,0.07568357
0.008523625,0.92285246,0.18725649,0.10870452
0.10308468,0.45578754,0.6841053,0.047619592
0.008153773,0.9218122,0.20190208,0.075872086
0.021939307,0.7941001,0.22908948,0.35492742
0.015389194,0.8540388,0.20468467,0.19605754
0.012279872,0.8956828,0.200203,0.14508295
0.013863375,0.8860959,0.19152743,0.17598377
0.011128208,0.8960494,0.23833792,0.08989917
0.023342391,0.8407865,0.27412608,0.10212762
0.028258955,0.7960393,0.32535294,0.118230216
0.042911787,0.7707047,0.46182713,0.059399385
0.017410511,0.87686646,0.25269893,0.08343775
0.011008872,0.9066987,0.23133244,0.06784212
0.011333881,0.8885261,0.26885256,0.064976536
0.07628215,0.294325,0.9938505,0.000531459
0.027668519,0.74787325,0.22490263,0.42872086
0.013113185,0.9063611,0.18483962,0.18422487
0.048460506,0.7591168,0.5219932,0.0605742
0.068461515,0.28483117,0.9868488,0.00077946455
0.044526823,0.7308792,0.38873526,0.085766055
0.015398801,0.8478825,0.2514639,0.16074136
0.02098208,0.8065302,0.25663078,0.2480588
0.010316998,0.9110933,0.20875949,0.09675075
0.015201338,0.85906565,0.2278505,0.17094079
0.010853766,0.9143427,0.19898489,0.14236155
0.013284721,0.8857844,0.18325247,0.1759961
0.10580038,0.3954805,0.7507063,0.034483608
0.06976494,0.27339032,0.9768477,0.001247511
0.010201854,0.9263829,0.17652154,0.14754961
0.023712076,0.78610766,0.24369098,0.33864403
0.021571338,0.8151501,0.23046061,0.32167113
0.0075510675,0.94088817,0.18249883,0.09412266
0.047943715,0.67699814,0.40733513,0.09837364
0.016143782,0.83925873,0.33787435,0.07709978
0.007842379,0.93398786,0.17520158,0.07021629
0.0067293798,0.93823516,0.18050642,0.08950192
0.01787534,0.83100843,0.26099113,0.21548478
0.014912905,0.86928856,0.2882635,0.114222646
0.054048724,0.7315272,0.4388344,0.08271728
0.022549128,0.7998276,0.23241186,0.2942074
0.0077873645,0.9300278,0.18865332,0.0702518
0.018743418,0.8258676,0.22351018,0.26299596
0.016051982,0.865404,0.2761427,0.092471786
0.007353,0.93962663,0.15446611,0.09847671
0.034609158,0.82901204,0.28504032,0.13157642
0.08262698,0.33624044,0.77625656,0.020414721
0.020126278,0.7729561,0.29217836,0.29782245
0.009492499,0.9071271,0.1981422,0.12415463
0.015204764,0.88388675,0.2536828,0.12920953
0.016843555,0.8228912,0.23585993,0.19959769
0.11448837,0.4304212,0.76850957,0.045709636
0.074880116,0.32182997,0.9416251,0.00400963
0.010693738,0.91562575,0.28928348,0.068030536
0.021580406,0.82723075,0.2472708,0.31316608
0.018327625,0.8678048,0.24083933,0.09897014
0.013105486,0.8982705,0.23295076,0.086451635
0.008579611,0.91338277,0.22511196,0.12190205
0.008095618,0.9413775,0.16642763,0.10327075
0.048455786,0.70809096,0.7195377,0.027969474
0.017195622,0.803797,0.2492362,0.23699826
0.012244563,0.8865945,0.22721818,0.14471215
0.0068177856,0.94106567,0.14896254,0.086497
0.017836474,0.89205194,0.2195515,0.1599923
0.09659354,0.460808,0.6106649,0.058961377
0.07786858,0.32768187,0.94660866,0.0041347966
0.013990149,0.86251444,0.23891404,0.15583213
0.030799666,0.7845503,0.29044482,0.11441546
0.038970184,0.6820013,0.38154057,0.07156006
0.021781476,0.8377151,0.25352427,0.20202543
0.058845907,0.31453738,0.94475454,0.002946573
0.0264298,0.8175929,0.2874534,0.08603103
0.092668116,0.5339272,0.59462786,0.075521216
0.024102703,0.76931566,0.23409118,0.31134313
0.011169423,0.91017085,0.2189552,0.0957568
0.054609563,0.2206978,0.99903756,4.9482398e-05
0.012440447,0.8965933,0.22031865,0.16843958
0.07860795,0.32562315,0.89845085,0.0075794864
0.060235634,0.26615244,0.99273825,0.0004507472
0.08918387,0.32327175,0.9090074,0.0069110016
0.056039903,0.650454,0.4426542,0.06960743
0.06569197,0.27392504,0.9686067,0.00197233
0.07672778,0.40041044,0.6316031,0.046803966
0.024987819,0.8590451,0.25522467,0.11172264
0.015206856,0.90943706,0.21027106,0.13905743
0.011168685,0.9178987,0.18181403,0.11670786
0.008310323,0.9207109,0.16015986,0.10746574
0.006015,0.9574772,0.1496706,0.08629828
0.018055256,0.79327047,0.23477453,0.2896601
0.00878762,0.9203595,0.18779759,0.08327712
0.019115815,0.80822694,0.2531545,0.21624164
0.015534065,0.908286,0.21031341,0.12279255
0.021578368,0.8499679,0.23594572,0.27725405
0.020954108,0.8427255,0.269964,0.099221736
0.054013368,0.6315563,0.45611572,0.13856196
0.025715757,0.8330858,0.40882164,0.05939673
0.0436253,0.67770976,0.4038963,0.08846178
0.008734797,0.93184936,0.16927522,0.12743026
0.114812426,0.45417473,0.7634271,0.04601542
0.057890646,0.5500968,0.4898136,0.080402784
0.02525965,0.8529878,0.3076712,0.16126819
0.012081522,0.91166323,0.21788763,0.08194581
0.01381551,0.8904128,0.20922856,0.12805034
0.08702103,0.4024343,0.6855768,0.049148124
0.089244895,0.31683075,0.9398701,0.0051429938
0.094347715,0.41731077,0.7167337,0.03867495
0.008583724,0.9400314,0.15887201,0.13266769
0.010121579,0.92281985,0.18815792,0.14935279
0.018151531,0.86166656,0.26859236,0.15155043
0.011705646,0.9105473,0.20267573,0.085051015
0.08925374,0.28680706,0.94266033,0.0053322283
0.01661998,0.8371929,0.22675867,0.18411325
0.013504252,0.9171954,0.21349098,0.12833978
0.029971065,0.7748055,0.29974428,0.08554658
0.006870763,0.93762374,0.1641898,0.07848032
0.018993374,0.77026784,0.229989,0.2794545
0.009388026,0.92624754,0.23095547,0.07273904
0.08054287,0.58132935,0.5637109,0.07774391
0.04103671,0.64956605,0.42991298,0.097901225
0.011430095,0.9013546,0.22004582,0.110546336
0.06580752,0.3003647,0.84221816,0.0110240355
0.01967228,0.85456085,0.26482463,0.21214548
0.050146,0.7309109,0.39509472,0.12424883
0.013720906,0.903426,0.19357947,0.18009573
0.025504448,0.8384544,0.38379613,0.07139204
0.009841108,0.9211028,0.17975645,0.10634166
0.016856212,0.8517851,0.20834337,0.21164505
0.038713865,0.6970719,0.38887838,0.08379022
0.013832769,0.90836465,0.1920799,0.101000264
0.014749305,0.88213986,0.22176984,0.09917248
0.016434804,0.7946316,0.22835495,0.19979756
0.11101738,0.44737554,0.7253574,0.052219767
0.015387042,0.9066865,0.20891061,0.12204247
0.0069349655,0.946803,0.16351935,0.085569516
0.013006496,0.89184064,0.17952086,0.17960474
0.062694035,0.23993874,0.99901056,5.1670395e-05
0.010059146,0.90052956,0.20606765,0.117645875
0.020043323,0.86537015,0.24977937,0.09749592
0.0669474,0.61415374,0.5040983,0.058636677
0.08613791,0.32599455,0.8760864,0.010945125
0.07886507,0.33731416,0.9392195,0.00465707
0.010189126,0.91605186,0.21628878,0.10519454
0.012670062,0.89635825,0.21747029,0.099427745
0.063022695,0.5369944,0.5301218,0.06618545
0.06910943,0.31857815,0.94507873,0.0034755343
0.0113003,0.9112148,0.20988603,0.14794485
0.028273035,0.81272125,0.26072824,0.34112355
0.01214098,0.8997465,0.22717543,0.1559163
0.014024738,0.8791359,0.18973626,0.1858737
0.014746962,0.8932911,0.18315418,0.20346974
0.08633487,0.33426926,0.8662682,0.011178616
0.01150727,0.9029394,0.25166544,0.059149478
0.0140485065,0.8777036,0.26976642,0.16145986
0.065052345,0.49570143,0.5192555,0.0703189
0.015860554,0.8913016,0.24738748,0.07765724
0.02165553,0.82594544,0.27507013,0.16745836
0.020557128,0.8270105,0.28129953,0.0806639
0.0064810626,0.94670945,0.16089451,0.06792902
0.008269599,0.93981135,0.16929555,0.090559274
0.022232454,0.8203501,0.23532155,0.31123763
0.015351381,0.8277424,0.23779862,0.13845246
0.059757475,0.719116,0.52088594,0.0745682
0.009157383,0.9021771,0.18526143,0.13135825
0.02145,0.84377956,0.28255168,0.07404072
0.014402411,0.8849672,0.20419987,0.16783573
0.022075899,0.79789394,0.24732862,0.26599792
0.015863707,0.85944915,0.244394,0.19434991
0.016904593,0.8732712,0.21611308,0.19408998
0.05425904,0.5679953,0.49513397,0.091275536
0.018355133,0.87979114,0.3217095,0.07973368
0.007837618,0.94360673,0.17156237,0.095235795
0.073156975,0.30672562,0.92478776,0.0050719413
0.020481355,0.82502776,0.21364217,0.24386619
0.009530152,0.9127974,0.21418059,0.098010376
0.014146639,0.8853899,0.23160745,0.1359231
0.059411537,0.59378684,0.47098434,0.090477355
0.019076487,0.82216156,0.25081682,0.195388
0.01697536,0.90155953,0.2690374,0.094325945
0.016191559,0.84709954,0.21057886,0.17408383
0.018847203,0.8317897,0.23802967,0.22020909
0.010467091,0.9148419,0.2044291,0.09593488
0.019060696,0.89533836,0.22459327,0.23117599
0.08078557,0.53892183,0.57682514,0.081255876
0.044813152,0.69797224,0.39866027,0.08221954
0.008205501,0.94000006,0.18010393,0.10304664
0.06566221,0.30355236,0.9331744,0.004486274
0.08406667,0.36657238,0.7521556,0.023171179
0.06896709,0.34981304,0.8386667,0.017791068
0.018966317,0.8644797,0.26519012,0.11424484
0.08786815,0.32692492,0.9301784,0.0052250754
0.006955448,0.94102293,0.16112691,0.07012886
0.0077177375,0.93199694,0.1519995,0.11484816
0.08188204,0.39088404,0.6306361,0.054978203
0.008521268,0.9388449,0.17081052,0.092959695
0.07348003,0.5133388,0.5730566,0.078895316
0.013004378,0.87425625,0.20609632,0.15028782
0.011267518,0.8931712,0.21483275,0.1241101
0.015519311,0.8804806,0.23964722,0.1532467
0.051078413,0.7422564,0.50174004,0.06953872
0.015886541,0.7758422,0.23122314,0.2557389
0.016992373,0.8840138,0.26665705,0.12263129
0.010284952,0.9085967,0.21874098,0.06586311
0.100526184,0.42785004,0.7290744,0.042519186
0.10973703,0.52730983,0.7240867,0.086375035
0.08428983,0.32290173,0.8785299,0.011294302
0.06776705,0.38258526,0.6154343,0.042683586
0.011800886,0.8869186,0.1890092,0.13626818
0.020505577,0.8315599,0.23089088,0.24879113
0.016434481,0.81266123,0.22561549,0.21465093
0.0074535287,0.93467486,0.1548724,0.09449166
0.015929831,0.85436076,0.20800602,0.20740698
0.0154839,0.8582249,0.2429299,0.19483785
0.02469132,0.86986357,0.2635102,0.16357125
0.11434377,0.3818384,0.8549628,0.018053459
0.018927926,0.8748136,0.230506,0.23181494
0.013925848,0.8924972,0.21263051,0.2062914
0.094153866,0.5985578,0.6010514,0.06915008
0.11484636,0.4924071,0.6824446,0.051361907
0.00690512,0.94310313,0.15814468,0.09466675
0.09010488,0.34363377,0.85901815,0.012825205
0.016150396,0.9008173,0.22517574,0.12077282
0.009756602,0.925044,0.20373309,0.09274382
0.015650818,0.84276384,0.22565271,0.22207946
0.08596364,0.44259995,0.6591639,0.069491684
0.059993085,0.700771,0.6086677,0.05354186
0.014348369,0.858284,0.23309258,0.14343981
0.0320828,0.79194987,0.2915577,0.10458043
0.023390293,0.7592401,0.21734531,0.54103476
0.015506356,0.8624097,0.2118251,0.20832954
0.062124256,0.2925389,0.98160523,0.00089988747
0.008935827,0.91519195,0.21812156,0.0676072
0.017376203,0.80872476,0.24470966,0.22735561
0.07750695,0.35294855,0.7522624,0.020956598
0.018240362,0.8673301,0.23814668,0.10567146
0.012667592,0.9059037,0.17269906,0.19380783
0.016123911,0.8741393,0.30860078,0.058497816
0.09172011,0.60336685,0.67551,0.04008525
0.0067403717,0.9441424,0.17312196,0.07050143
0.021890583,0.87000024,0.27024496,0.09946208
0.02273613,0.8051187,0.22084868,0.2927666
0.008750871,0.922342,0.17847678,0.12309821
0.038482368,0.7548315,0.55456185,0.05226427
0.02045444,0.83258784,0.2357029,0.21490401
0.00983911,0.9185964,0.17219472,0.1372415
0.01786672,0.8398064,0.2710712,0.20712402
0.013742358,0.9145725,0.2074393,0.09045256
0.09766399,0.394291,0.719476,0.034402933
0.07827073,0.31842792,0.96682537,0.0029967471
0.014069236,0.87329733,0.18496817,0.18932664
0.03560317,0.7921243,0.2991541,0.15207648
0.0068398803,0.9524138,0.150077,0.090082794
0.017060792,0.88945866,0.26105475,0.080666564
0.097067654,0.43981668,0.72746897,0.0696767
0.009022045,0.9205775,0.1812654,0.10614484
0.006055533,0.95535165,0.14960992,0.08357045
0.018444432,0.8570406,0.29834783,0.06426569
0.06846873,0.55160767,0.5051376,0.07500914
0.06968235,0.3124186,0.9440524,0.002949093
0.08032834,0.36319983,0.72973126,0.03218743
0.020160513,0.8165187,0.23421031,0.23785397
0.011977067,0.92094165,0.17505723,0.1631076
0.02032329,0.8515913,0.3041524,0.070162386
0.008002585,0.9295823,0.1801811,0.11232548
0.006538429,0.9358423,0.17540431,0.08820811
0.08278459,0.5244145,0.5863528,0.056061976
0.013856349,0.91017103,0.19215547,0.13542202
0.033767506,0.7891839,0.2877503,0.15534261
0.019520827,0.87514424,0.23705745,0.091768034
0.014721944,0.87533677,0.22673166,0.17748594
0.012005875,0.9169241,0.1839266,0.16867396
0.013321225,0.8976276,0.23195945,0.16674246
0.009339601,0.9367257,0.175308,0.08583371
0.039098475,0.7528914,0.3262152,0.08647313
0.013346549,0.89484036,0.2327902,0.14522173
0.080523916,0.29869062,0.9730859,0.0020633757
0.029243002,0.78893775,0.32603234,0.12979124
0.015113231,0.82934546,0.21604513,0.19349079
0.009710871,0.918082,0.20323654,0.12327441
0.014521461,0.90094864,0.20843485,0.17613271
0.017273882,0.8768878,0.20556276,0.24227774
0.019644497,0.8024963,0.21434806,0.3277858
0.10229987,0.39079458,0.77900684,0.029153936
0.111100376,0.3719013,0.8382324,0.021124048
0.05315418,0.6613065,0.41174537,0.10614534
0.0919496,0.42204124,0.7911229,0.04143952
0.0061903615,0.9421858,0.17228977,0.080210574
0.017236475,0.85511434,0.2604374,0.21114783
0.022558764,0.8597475,0.24148946,0.1495729
0.019089421,0.8713057,0.3347165,0.070403725
0.018593896,0.8344163,0.17540865,0.5694518
0.019842854,0.8550629,0.25203872,0.091899864
0.04555844,0.6197406,0.4197691,0.06776434
0.015716782,0.85908204,0.24355622,0.16866168
0.008947725,0.9336817,0.19015077,0.098462
0.037101265,0.65666103,0.35896784,0.08035809
0.090751484,0.39643273,0.77052677,0.03807676
0.0070470823,0.9415898,0.15919301,0.075423956
0.07061146,0.28441444,0.93745995,0.0035060232
0.012899011,0.9302361,0.18366408,0.13065116
0.017324798,0.8358826,0.2096926,0.21168454
0.01479804,0.8950264,0.22293772,0.091683485
0.013206458,0.9118686,0.20406413,0.104209915
0.009254214,0.92645305,0.1799837,0.089418195
0.007737255,0.94020015,0.17401034,0.08651532
0.014226765,0.8736857,0.25792012,0.16014175
0.011775823,0.8978877,0.21984933,0.14502479
0.009836255,0.90366536,0.20874324,0.07883757
0.020592993,0.7852475,0.28233117,0.2535733
0.015782392,0.8910208,0.21356805,0.22112216
0.04369447,0.69672704,0.42084834,0.079335794
0.011962198,0.90218896,0.19564593,0.16321081
0.010978361,0.9048635,0.21704988,0.09994083
0.09431781,0.41673708,0.6773537,0.054256495
0.037121944,0.79216343,0.3239451,0.11603954
0.014379017,0.88957196,0.18069305,0.18603447
0.07704767,0.48802385,0.60438263,0.070437685
0.01262992,0.87831736,0.20793334,0.12251085
0.066661395,0.6204303,0.5033152,0.062135972
0.071343556,0.31120095,0.91633564,0.0050061643
0.068712644,0.27891517,0.99454886,0.00036320416
0.011522718,0.89036274,0.23895799,0.1250424
0.008064257,0.9385426,0.1612598,0.10470737
0.018424727,0.8370319,0.31659824,0.16955335
0.008469164,0.9317726,0.19315875,0.07346624
0.08958116,0.40566233,0.70668197,0.037340447
0.008678996,0.9221304,0.20335862,0.09604631
0.031287808,0.78466,0.5962074,0.03434572
0.0699259,0.33549774,0.941388,0.0036387278
0.0245394,0.8475379,0.27516118,0.12484171
0.00974551,0.92487127,0.17582327,0.14726757
0.018838579,0.7794175,0.22464514,0.21520019
0.08554151,0.35484737,0.7960074,0.020645043
0.091444194,0.35570925,0.7734696,0.025334517
0.06412623,0.27584922,0.9642447,0.0019195207
0.010426079,0.93049407,0.1715875,0.1366291
0.036193747,0.72047246,0.363073,0.0887917
0.017709248,0.846095,0.22972634,0.20934512
0.03688536,0.70879716,0.34767723,0.07374728
0.0075756568,0.93527645,0.15602493,0.09344491
0.069334984,0.28891376,0.95862806,0.0031659864
0.06944198,0.56785727,0.526245,0.06454976
0.009787582,0.9293482,0.18805432,0.07725561
0.066461295,0.26792678,0.97811615,0.0012474451
0.11958992,0.37038293,0.8642662,0.017263468
0.013840057,0.8928651,0.29642114,0.06683758
0.011914978,0.8997235,0.20475617,0.103665054
0.021440787,0.7906213,0.226811,0.29065776
0.108831644,0.33692876,0.8756489,0.010404073
0.082331195,0.27490437,0.9949415,0.0004406529
0.0072987387,0.9444803,0.1677008,0.08683456
0.010685739,0.9054093,0.21250649,0.093252525
0.0060843523,0.9518367,0.15015066,0.070343286
0.0070121274,0.93652546,0.15174387,0.09885552
0.11454094,0.43115482,0.7686246,0.037027374
0.010598993,0.9170224,0.20177399,0.0677957
0.07686903,0.2638846,0.99316025,0.0005060965
0.015852055,0.8523515,0.20930107,0.20634782
0.007865744,0.93743783,0.18197633,0.08193862
0.012121426,0.8464428,0.22605954,0.1217256
0.11240062,0.35427397,0.8928576,0.012159014
0.010574459,0.89586484,0.19484065,0.12232235
0.014814234,0.9029779,0.22693084,0.20671093
0.016595481,0.82937515,0.20821498,0.22581033
0.024288746,0.80745655,0.26816952,0.32885814
0.015440752,0.8887492,0.1900849,0.22024062
0.021754164,0.8199861,0.25396535,0.25011227
0.0060821674,0.95114934,0.15001257,0.073485486
0.062435985,0.3255354,0.9637653,0.0027061019
0.022435362,0.85149086,0.31217873,0.0780193
0.018147329,0.8950068,0.24580406,0.13743994
0.06763519,0.2995739,0.9335813,0.0034534992
0.010169888,0.9271989,0.17251608,0.15945294
0.006822081,0.9386604,0.17306139,0.07583328
0.011221902,0.8606785,0.18313341,0.118521675
0.009763525,0.9061323,0.21277174,0.082291976
0.01729828,0.85757655,0.22445959,0.23497996
0.022375941,0.83226615,0.27805278,0.09010246
0.029519154,0.7832004,0.2584651,0.473191
0.00814056,0.92251563,0.20499504,0.10162026
0.08580906,0.31042778,0.96792835,0.0029551084
0.09578734,0.31807736,0.96155256,0.0044381497
0.013713713,0.8802436,0.22107069,0.16593093
0.015048635,0.8753924,0.3705583,0.057988897
0.020319246,0.8383988,0.18167731,0.61623687
0.020664021,0.8315181,0.2967387,0.14984924
0.01606785,0.86185056,0.22592281,0.15856464
0.07836539,0.34066302,0.8103846,0.018755449
0.0112325745,0.9345867,0.19643041,0.12587911
0.012983934,0.8773496,0.23803425,0.118032746
0.07309623,0.40206736,0.62527895,0.040263988
